SEASON_YEAR,PLAYER_ID,FIRST_NAME,LAST_NAME,POSITION,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN_FT_IN,STANDING_REACH_FT_IN,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH
2011,202707,JaJuan,Johnson,PF,6' 9'',6' 10'',219.8,7' 2'',8' 11.5'',7.5,9.0,10.0
2011,202709,Cory,Joseph,PG,6' 2'',6' 3.25'',186.2,6' 5.5'',8' 3'',9.7,8.5,10.5
2011,202683,Enes,Kanter,PF-C,6' 9.75'',6' 11.25'',259.2,7' 1.5'',9' 1.5'',5.9,9.5,10.75
2011,202688,Brandon,Knight,PG,6' 1.5'',6' 3.25'',176.8,6' 6.75'',8' 2.5'',4.2,8.25,9.5
2011,202723,Malcolm,Lee,SG,6' 4'',6' 5.5'',198.2,6' 9.75'',8' 5.5'',5.9,8.5,9.5
2011,202695,Kawhi,Leonard,SF,6' 6'',6' 7'',227.4,7' 3'',8' 10'',5.4,9.75,11.25
2011,202727,Travis,Leslie,SG,6' 3'',6' 4.25'',205,6' 10.5'',8' 7'',8.1,8.75,9.25
2011,202720,Jon,Leuer,PF,6' 10'',6' 11.5'',223.2,7' 0'',8' 9.5'',5.4,8.75,9.75
2011,202732,DeAndre,Liggins,SF-SG,6' 5'',6' 6.25'',202.2,6' 11'',8' 7.5'',5.0,8.75,10.0
2011,12428,David,Lighty,SG,6' 4.75'',6' 6.5'',216.2,6' 8'',8' 5'',6.5,9.0,10.0
2011,202714,Shelvin,Mack,PG,6' 1'',6' 2.5'',209,6' 7.5'',8' 0.5'',7.1,8.25,9.25
2011,12430,Demetri,McCamey,PG,6' 1.75'',6' 3.25'',204,6' 6.25'',8' 3.5'',6.1,8.5,9.0
2011,202734,E'Twaun,Moore,SG,6' 2.5'',6' 4'',191.4,6' 9.5'',8' 3.5'',7.6,9.0,10.0
2011,202693,Markieff,Morris,PF,6' 7.75'',6' 9.25'',240.8,6' 10.75'',8' 10.5'',10.2,8.5,8.25
2011,202694,Marcus,Morris,PF-SF,6' 7'',6' 8.75'',229.6,6' 10'',8' 9.5'',8.0,8.25,8.5
2011,202721,Darius,Morris,PG-SG,6' 3.25'',6' 5.25'',190,6' 7.5'',8' 6'',5.3,8.75,10.0
2011,202718,Chandler,Parsons,SF,6' 8.75'',6' 9.75'',221.2,6' 9.5'',8' 8.5'',7.0,8.25,10.0
2011,12436,Jereme,Richmond,SF,6' 6'',6' 7.25'',207.2,6' 10.25'',8' 10.5'',5.5,8.75,9.5
2011,202729,Josh,Selby,SG-PG,6' 1.75'',6' 3'',194.6,6' 5.25'',8' 2'',7.9,8.5,9.0
2011,202697,Iman,Shumpert,PG-SG,6' 4.25'',6' 5.5'',221.8,6' 9.5'',8' 3.5'',6.5,9.0,9.0
2011,202713,Kyle,Singler,SF,6' 7.5'',6' 8.5'',228,6' 10.1'',8' 10'',10.0,8.25,8.75
2011,202698,Chris,Singleton,SF,6' 7.75'',6' 9'',230.2,7' 1'',8' 7.5'',7.4,9.25,10.0
2011,12441,Jamie,Skeen,PF,6' 6.5'',6' 8'',241.6,7' 1.25'',8' 10.5'',9.8,8.5,8.5
2011,12442,Gregory,Smith,PF-C,6' 8'',6' 9.25'',252.8,7' 2.5'',8' 10.5'',7.4,9.75,12.0
2011,202701,Nolan,Smith,PG,6' 1.5'',6' 3.5'',187.6,6' 5.5'',8' 3'',5.6,8.5,9.25
2011,12445,Malcolm,Thomas,PF,6' 7.5'',6' 8.75'',223,7' 0.5'',8' 11.5'',5.9,9.5,10.5
2011,202738,Isaiah,Thomas,PG,5' 8.75'',5' 10.25'',186,6' 1.75'',7' 7.5'',6.7,8.25,9.0
2011,202717,Trey,Thompkins,PF,6' 8.5'',6' 9.75'',239,7' 1'',8' 11.5'',15.5,9.25,9.75
2011,202684,Tristan,Thompson,PF,6' 7.5'',6' 8.75'',227.4,7' 1.25'',9' 0.5'',6.2,8.75,9.25
2011,202691,Klay,Thompson,SG,6' 5.75'',6' 7.25'',205.6,6' 9'',8' 7.5'',8.0,8.75,9.25
2011,202719,Jeremy,Tyler,PF-C,6' 9'',6' 10.5'',262.4,7' 5'',9' 2.5'',13.4,9.25,9.0
2011,202696,Nikola,Vucevic,PF-C,6' 10.25'',6' 11.75'',259.8,7' 4.5'',9' 4.5'',6.1,9.25,10.25
2011,202689,Kemba,Walker,PG,5' 11.5'',6' 1'',184,6' 3.5'',7' 7.5'',5.9,8.0,9.0
2011,202682,Derrick,Williams,PF-SF,6' 7.25'',6' 8.75'',248.4,7' 1.5'',9' 0'',10.8,9.0,9.75
2011,202716,Jordan,Williams,PF,6' 7.75'',6' 9'',247.2,7' 0.25'',8' 10.5'',12.1,9.25,10.0
2012,203112,Quincy,Acy,PF,6' 6.5'',6' 7.75'',223.8,7' 2.75'',8' 10.5'',7.1,9.5,11.0
2012,203084,Harrison,Barnes,SF-SG,6' 7'',6' 8'',227.8,6' 11.25'',8' 5.5'',9.6,9.0,8.5
2012,203115,Will,Barton,SG-SF,6' 5'',6' 6'',174.4,6' 9.75'',8' 6.5'',4.1,9.0,9.5
2012,203078,Bradley,Beal,SG,6' 3.25'',6' 4.75'',201.8,6' 8'',8' 4'',6.0,8.5,9.0
2012,12458,J'Covan,Brown,PG,6' 1'',6' 2.25'',202.4,6' 5.25'',8' 0'',12.5,7.75,8.25
2012,203733,William,Buford,SG-SF,6' 4'',6' 5'',214.6,6' 9.5'',8' 6'',11.3,8.75,10.0
2012,203109,Jae,Crowder,SF,6' 4.75'',6' 6.5'',241.2,6' 9.25'',8' 3.5'',9.0,9.5,10.5
2012,203099,Jared,Cunningham,SG-PG,6' 3.5'',6' 5'',187.6,6' 6.5'',8' 2'',3.6,8.25,9.0
2012,203076,Anthony,Davis,PF-C,6' 9.25'',6' 10.5'',221.8,7' 5.5'',9' 0'',7.9,9.0,8.5
2012,203134,Marcus,Denmon,SG,6' 2.25'',6' 3.25'',188.2,6' 5'',7' 10.5'',6.6,8.25,9.75
2012,203083,Andre,Drummond,C,6' 9.75'',6' 11.75'',278.6,7' 6.25'',9' 1.5'',7.5,9.5,9.5
2012,203119,Kim,English,SG,6' 4.5'',6' 5.75'',192,6' 6.5'',8' 2'',4.3,8.5,8.75
2012,203105,Festus,Ezeli,C-PF,6' 9.75'',6' 11.5'',264.2,7' 5.75'',9' 0'',5.5,9.0,10.75
2012,12467,Drew,Gordon,PF,6' 8'',6' 8.75'',239,6' 11.5'',8' 7.5'',9.1,8.5,9.75
2012,203110,Draymond,Green,PF-SF,6' 5.75'',6' 7.5'',235.6,7' 1.25'',8' 9'',11.3,9.0,9.5
2012,203254,JaMychal,Green,PF,6' 8'',6' 9'',217.4,7' 2.25'',8' 10.5'',9.8,9.25,9.25
2012,203090,Maurice,Harkless,SF,6' 7.25'',6' 8.75'',206.6,7' 0'',8' 6.5'',5.3,9.25,10.25
2012,203089,John,Henson,PF,6' 9'',6' 10.5'',216,7' 5'',9' 4'',8.6,9.25,10.0
2012,203189,Tu,Holloway,PG,5' 10.5'',5' 11.75'',186.8,6' 5.5'',7' 10.5'',8.5,8.75,10.0
2012,203133,Robbie,Hummel,SF,6' 7.25'',6' 8.5'',218,6' 8.5'',8' 6'',9.4,8.5,9.5
2012,203108,Bernard,James,PF,6' 8.75'',6' 10'',229.8,7' 3'',9' 0.5'',5.0,9.0,9.25
2012,203098,John,Jenkins,SG,6' 3.25'',6' 4.25'',212,6' 8.5'',8' 2'',7.1,9.0,9.0
2012,203111,Orlando,Johnson,SG,6' 3.75'',6' 5.25'',223.8,6' 11.25'',8' 3'',7.0,9.0,9.5
2012,203130,Darius,Johnson-Odom,SG,6' 1.5'',6' 3'',212,6' 7'',8' 0'',7.0,8.75,8.75
2012,203093,Terrence,Jones,PF-SF,6' 8.25'',6' 9.5'',252,7' 2.25'',8' 11'',7.7,9.0,10.0
2012,203103,Perry,Jones,PF-SF,6' 10.25'',6' 11.25'',233.8,7' 1.75'',8' 11'',4.6,9.25,9.5
2012,203158,Kevin,Jones,PF,6' 6.25'',6' 7.5'',251.2,7' 1.5'',8' 9'',11.2,9.0,7.75
2012,203126,Kris,Joseph,SG,6' 6'',6' 7'',215,6' 11'',8' 8'',8.6,9.0,9.0
2012,203077,Michael,Kidd-Gilchrist,SF,6' 5.75'',6' 7.5'',232.8,7' 0'',8' 8.5'',7.0,9.0,10.25
2012,203087,Jeremy,Lamb,SG,6' 4'',6' 5.25'',179.2,6' 11'',8' 6'',4.5,8.75,9.25
2012,203117,Doron,Lamb,SG-PG,6' 3.25'',6' 4.75'',199.4,6' 6.75'',8' 2.5'',6.7,8.5,8.75
2012,203086,Meyers,Leonard,C,6' 11.75'',7' 1.25'',249.8,7' 3'',9' 0'',5.7,9.25,11.0
2012,203081,Damian,Lillard,PG,6' 1.75'',6' 2.75'',188.8,6' 7.75'',7' 11.5'',5.9,8.75,9.75
2012,203159,Scott,Machado,PG,6' 1'',6' 2'',205.8,6' 4'',7' 10.5'',5.8,8.5,9.5
2012,203088,Kendall,Marshall,PG,6' 3.25'',6' 4.25'',198.4,6' 5.5'',8' 0'',7.8,8.5,9.0
2012,203097,Fab,Melo,C,6' 10.75'',7' 0'',255,7' 2.5'',9' 2'',9.2,9.0,10.0
2012,203114,Khris,Middleton,SF,6' 6.75'',6' 8.25'',216.2,6' 10.75'',8' 7'',7.8,9.0,9.0
2012,203113,Quincy,Miller,SF,6' 8.75'',6' 10'',218.7,7' 1.25'',8' 9'',7.8,9.25,10.25
2012,203121,Darius,Miller,SF-SG,6' 6'',6' 7.5'',233.4,6' 9'',8' 5'',7.5,8.5,8.75
2012,203183,Tony,Mitchell,SG,6' 5.25'',6' 6.25'',216.4,6' 10'',8' 4'',5.7,8.5,10.0
2012,203102,Arnett,Moultrie,PF,6' 9.5'',6' 10.75'',232.8,7' 2.25'',8' 10.5'',7.7,9.25,9.25
2012,203122,Kevin,Murphy,SG,6' 5'',6' 6.25'',194,6' 6.75'',8' 3'',5.8,8.5,8.5
2012,203094,Andrew,Nicholson,PF,6' 8.5'',6' 9.5'',234,7' 4'',8' 11'',7.6,10.0,10.75
2012,203124,Kyle,O'Quinn,PF,6' 8.5'',6' 10'',240.8,7' 4.75'',8' 10.5'',8.0,9.5,10.0
2012,203101,Miles,Plumlee,PF-C,6' 10.5'',6' 11.75'',252.4,7' 0.75'',8' 9.5'',11.4,9.25,9.0
2012,203085,Austin,Rivers,SG-PG,6' 3.5'',6' 5'',202.8,6' 7.25'',8' 0.5'',6.2,8.5,10.0
2012,203080,Thomas,Robinson,PF,6' 7.75'',6' 8.75'',244.2,7' 3.25'',8' 10'',5.0,9.75,10.5
2012,203082,Terrence,Ross,SG-SF,6' 6'',6' 7'',196.6,6' 7.25'',8' 4.5'',3.2,8.75,10.25
2012,203107,Tomas,Satoransky,PG-SG,6' 6.5'',6' 7.5'',200.6,6' 7.25'',8' 4'',5.2,8.5,9.5
2012,203118,Mike,Scott,PF,6' 7.25'',6' 8.75'',240.8,6' 10.75'',8' 8'',10.6,8.5,9.0
2012,203156,Henry,Sims,C-PF,6' 10'',6' 11.75'',241.2,7' 4'',9' 0'',7.7,9.25,10.0
2012,203096,Jared,Sullinger,PF,6' 7.75'',6' 9'',268.2,7' 1.25'',8' 9.5'',10.7,9.25,9.75
2012,12507,Jordan,Taylor,PG,6' 1'',6' 2'',192.8,6' 3'',7' 8.5'',5.5,8.25,9.5
2012,203106,Jeff,Taylor,SF-SG,6' 6'',6' 7.25'',212.8,6' 6.25'',8' 5.5'',4.2,8.25,9.75
2012,203116,Tyshawn,Taylor,PG,6' 2.75'',6' 4'',177,6' 6.25'',8' 1.5'',4.2,8.75,8.75
2012,203104,Marquis,Teague,PG,6' 1'',6' 2'',179.8,6' 7.25'',8' 0.5'',6.3,8.25,7.75
2012,203138,Hollis,Thompson,SF,6' 6.75'',6' 8'',206,6' 9.5'',8' 6.5'',6.0,8.25,9.75
2012,203079,Dion,Waiters,SG,6' 2.5'',6' 4'',221,6' 7.25'',8' 2'',8.5,8.5,9.5
2012,203091,Royce,White,PF,6' 7'',6' 8'',260.6,7' 0'',8' 8.5'',10.6,9.5,11.5
2012,203100,Tony,Wroten,PG,6' 4.75'',6' 6'',203.2,6' 9'',8' 5'',5.2,8.0,9.0
2012,203092,Tyler,Zeller,PF-C,6' 11.25'',7' 0.5'',247.4,7' 0'',8' 8.5'',6.4,9.0,9.75
2013,203500,Steven,Adams,C,6' 10.75'',7' 0'',254.5,7' 4.5'',9' 1.5'',6.65,9.5,11.0
2013,203505,Vander,Blue,SG,6' 3.5'',6' 5.25'',197.4,6' 6'',8' 4.5'',4.6,8.5,9.5
2013,203485,Lorenzo,Brown,PG,6' 4'',6' 5.25'',189.2,6' 7'',8' 4'',3.95,8.25,8.5
2013,203493,Reggie,Bullock,SG-SF,6' 5.75'',6' 7'',199.8,6' 8.75'',8' 6'',6.95,8.5,9.0
2013,203504,Trey,Burke,PG,5' 11.75'',6' 1.25'',187,6' 5.5'',8' 1.5'',6.9,8.25,8.75
2013,203484,Kentavious,Caldwell-Pope,SG,6' 4.5'',6' 5.5'',203.6,6' 8'',8' 4.5'',6.45,8.5,9.0
2013,203477,Isaiah,Canaan,PG,5' 11'',6' 0'',188.4,6' 4.5'',7' 10.5'',5.9,8.25,9.5
2013,203478,Jackie,Carmichael,PF,6' 7.5'',6' 9'',241.2,7' 1.5'',8' 11'',5.8,9.0,10.25
2013,203487,Michael,Carter-Williams,PG,6' 4.75'',6' 5.75'',184.4,6' 7.25'',8' 5'',4.4,7.5,8.5
2013,12524,Will,Clyburn,SF-SG,6' 5.75'',6' 7'',210.4,7' 0.25'',8' 9'',6.85,9.25,10.25
2013,203496,Robert,Covington,SF-PF,6' 6.25'',6' 7.5'',208.6,7' 1.75'',8' 10'',4.7,9.0,8.5
2013,203459,Allen,Crabbe,SG,6' 5.25'',6' 6.25'',197.4,6' 11.25'',8' 7.5'',4.65,8.25,8.5
2013,203552,Seth,Curry,SG,6' 1'',6' 3'',179.2,6' 4'',8' 1.5'',9.6,8.0,8.25
2013,203561,Brandon,Davies,PF,6' 8.5'',6' 10.25'',241.8,7' 1.5'',9' 0.5'',8.6,9.0,11.0
2013,203473,Dewayne,Dedmon,C,6' 10'',6' 11.5'',238.8,7' 4'',9' 1'',8.35,9.0,11.0
2013,203476,Gorgui,Dieng,C,6' 9.75'',6' 10.75'',229.6,7' 3.5'',9' 3.5'',5.35,9.0,10.0
2013,203516,James,Ennis,SF,6' 5.75'',6' 7'',200.8,6' 11.5'',8' 8.5'',4.5,8.5,8.75
2013,203467,Carrick,Felix,SF-SG,6' 4.75'',6' 6.25'',202.6,6' 9.25'',8' 7.5'',3.3,8.5,9.5
2013,203479,Jamaal,Franklin,SG-SF,6' 4'',6' 5.25'',190.8,6' 11.25'',8' 7.5'',8.25,8.5,8.25
2013,203497,Rudy,Gobert,C,7' 0.5'',7' 2'',237.6,7' 8.5'',9' 7'',4.4,9.75,10.0
2013,203462,Archie,Goodwin,SG,6' 3.75'',6' 5.25'',189,6' 9.5'',8' 6'',4.55,8.5,9.0
2013,203475,Erick,Green,PG,6' 1.5'',6' 3'',178.2,6' 5.75'',8' 2'',4.35,8.5,9.0
2013,203501,Tim,Hardaway Jr.,SG,6' 4.5'',6' 6.25'',199.4,6' 7'',8' 5'',6.05,8.0,9.25
2013,203524,Solomon,Hill,SF,6' 5.5'',6' 7'',226,6' 9'',8' 7'',7.6,9.0,10.5
2013,203494,Richard,Howell,PF,6' 6.25'',6' 7.5'',249.6,6' 10.25'',8' 9.5'',8.75,8.75,9.5
2013,203470,Colton,Iverson,C,6' 10.5'',7' 0'',262.8,7' 2'',9' 2'',9.6,9.25,9.5
2013,203510,Pierre,Jackson,PG,5' 9.5'',5' 10.5'',176,5' 10'',7' 6'',4.5,7.5,8.25
2013,203511,Grant,Jerrett,PF,6' 8.75'',6' 10.25'',232,7' 2'',9' 1'',10.05,8.5,9.25
2013,203509,Myck,Kabongo,PG,6' 1.25'',6' 2.75'',180.4,6' 6.25'',8' 2'',6.0,8.25,9.0
2013,203483,Kenny,Kadji,PF-C,6' 8.75'',6' 10'',241.6,7' 3'',8' 10.5'',7.45,9.0,10.25
2013,203527,Ryan,Kelly,PF,6' 9.75'',6' 11.75'',228,6' 11.5'',9' 2'',14.75,9.0,10.0
2013,203499,Shane,Larkin,PG,5' 10.25'',5' 11.5'',170.8,5' 10.75'',7' 5.5'',3.8,7.5,8.75
2013,203495,Ricky,Ledo,SG,6' 4.75'',6' 6'',197.2,6' 7.25'',8' 6.5'',10.25,8.5,9.25
2013,203458,Alex,Len,C,,,,7' 3.5'',,6.4,9.0,10.75
2013,203466,CJ,Leslie,PF-SF,6' 7.5'',6' 8.75'',209.2,7' 2.25'',8' 8.5'',7.95,8.75,9.0
2013,203522,Trevor,Mbakwe,PF,6' 6.75'',6' 8'',235.8,7' 4'',8' 10.5'',5.9,9.5,11.5
2013,203492,Ray,McCallum,PG,6' 0.25'',6' 1.75'',191.4,6' 3.25'',8' 0.5'',7.3,8.0,8.75
2013,203468,CJ,McCollum,PG-SG,6' 2.25'',6' 3.25'',197,6' 6.25'',8' 0.5'',8.6,8.0,9.5
2013,203463,Ben,McLemore,SG,6' 3.5'',6' 4.75'',189.2,6' 7.75'',8' 4.5'',5.0,8.75,9.5
2013,203502,Tony,Mitchell,PF-SF,6' 7.5'',6' 8.75'',236.4,7' 2.5'',8' 10.5'',5.55,9.0,10.0
2013,203498,Shabazz,Muhammad,SF-SG,6' 4.75'',6' 6.25'',221.8,6' 11'',8' 8.5'',9.0,9.0,10.0
2013,203513,Erik,Murphy,PF,6' 8.75'',6' 9.5'',239.8,6' 10.5'',9' 0'',7.95,8.75,9.75
2013,203488,Mike,Muscala,C-PF,6' 10.25'',6' 11.5'',230.2,7' 1'',9' 0'',6.8,8.5,9.0
2013,203457,Nerlens,Noel,C,6' 10'',6' 11.75'',206.4,7' 3.75'',9' 2'',4.15,9.5,10.0
2013,203506,Victor,Oladipo,SG,6' 3.25'',6' 4.25'',213.2,6' 9.25'',8' 4.5'',6.55,8.75,9.25
2013,203482,Kelly,Olynyk,PF-C,6' 10.75'',7' 0'',234,6' 9.75'',9' 0'',6.65,8.5,10.0
2013,203464,Brandon,Paul,SG,6' 2.75'',6' 4'',201,6' 10.25'',8' 2'',5.25,8.5,9.5
2013,203658,Norvel,Pelle,PF-C,6' 9.5'',6' 10.5'',207.2,7' 2.5'',9' 1'',5.15,8.75,9.5
2013,203486,Mason,Plumlee,C-PF,6' 11.25'',7' 0.5'',238.2,6' 11'',9' 0'',6.15,9.75,9.5
2013,203490,Otto,Porter,SF,6' 7.5'',6' 8.5'',197.6,7' 1.5'',8' 9.5'',6.65,8.75,9.25
2013,203515,Phil,Pressey,PG,5' 9.5'',5' 11.5'',177,6' 2.25'',7' 8'',4.7,7.75,9.75
2013,203318,Glen,Rice,SF-SG,6' 4.5'',6' 5.75'',210.8,6' 9.25'',8' 5.5'',8.45,8.5,9.0
2013,203460,Andre,Roberson,PF-SF,6' 6.25'',6' 7'',205.8,6' 11'',8' 8.5'',7.05,8.75,9.5
2013,203471,Dennis,Schroder,PG,6' 1'',6' 2'',164.8,6' 7.75'',8' 2'',4.1,8.75,10.5
2013,203491,Peyton,Siva,PG,5' 11.5'',6' 1'',180.6,6' 3'',7' 9'',6.05,8.0,9.75
2013,203503,Tony,Snell,SF-SG,6' 6'',6' 7.25'',198.2,6' 11.5'',8' 9.5'',4.85,9.0,9.5
2013,203480,James,Southerland,SF-PF,6' 7'',6' 8'',220.6,7' 1'',8' 10'',8.05,8.0,9.5
2013,203472,Deshaun,Thomas,SF,6' 5'',6' 7'',219.8,6' 10'',8' 8'',9.1,8.0,8.75
2013,203519,Adonis,Thomas,SF,6' 4.75'',6' 5.75'',231.8,7' 1'',8' 3'',7.5,9.25,9.5
2013,203481,Jeff,Withey,C,6' 10.75'',7' 0.5'',221.8,7' 2'',9' 2.5'',8.65,9.0,9.75
2013,203489,Nate,Wolters,PG,6' 3.5'',6' 4.75'',196.4,6' 3.75'',8' 2'',5.5,8.25,8.75
2013,203523,BJ,Young,SG-PG,6' 2.25'',6' 3.5'',178.8,6' 8.25'',8' 3'',4.7,8.5,9.5
2013,203469,Cody,Zeller,C-PF,6' 10.75'',7' 0.25'',230,6' 10.75'',8' 10'',4.75,8.5,10.5
2014,203919,Jordan,Adams,SG,6' 3.5'',6' 4.75'',208.8,6' 10'',8' 6'',10.8,8.5,7.5
2014,203937,Kyle,Anderson,SF,6' 7.5'',6' 8.5'',230.1,7' 2.75'',8' 11.5'',13.35,8.25,8.75
2014,203648,Thanasis,Antetokounmpo,SF,6' 5.25'',6' 6.25'',205.2,7' 0'',8' 8.5'',6.05,9.0,9.75
2014,203947,Jordan,Bachynski,PF,7' 1.25'',7' 2'',254.1,7' 4'',9' 0.5'',7.45,9.25,10.0
2014,203946,Cameron,Bairstow,PF,6' 8.75'',6' 9.75'',252.4,7' 0.75'',8' 11'',8.7,8.75,9.0
2014,203920,Khem,Birch,PF,6' 7.5'',6' 9.25'',208.8,7' 1'',8' 11'',6.0,9.0,8.5
2014,203900,Markel,Brown,SG,6' 2.5'',6' 3.5'',184.4,6' 8.75'',8' 4'',4.2,8.25,9.75
2014,203913,Jabari,Brown,SG,6' 3'',6' 4.25'',201.9,6' 8.25'',8' 4'',6.05,9.0,9.25
2014,203938,Alec,Brown,PF,7' 0.25'',7' 1.25'',231.2,7' 1.5'',9' 1'',7.7,9.25,8.75
2014,203907,Deonte,Burton,PG,6' 0'',6' 1.25'',192.8,6' 7'',8' 1.5'',7.65,8.25,8.0
2014,203902,Semaj,Christon,PG,6' 1.5'',6' 3.25'',186,6' 6.5'',8' 3'',5.25,8.5,8.25
2014,203903,Jordan,Clarkson,PG,6' 3.25'',6' 5'',186.3,6' 8'',8' 2'',4.3,8.25,9.0
2014,203905,Aaron,Craft,PG,6' 0.75'',6' 1.75'',191.6,6' 2'',7' 10.5'',6.1,7.75,8.5
2014,203908,DeAndre,Daniels,SF,6' 7.25'',6' 8.5'',196,7' 2'',8' 10.5'',3.85,9.25,10.5
2014,203915,Spencer,Dinwiddie,PG,6' 4.5'',6' 6'',204.9,6' 8.25'',8' 7'',5.35,8.25,9.0
2014,203921,Cleanthony,Early,SF,6' 6'',6' 7.25'',209.4,6' 10.75'',8' 5.5'',4.45,8.5,9.0
2014,203929,Melvin,Ejim,SF,6' 5.25'',6' 7'',218.5,6' 11.25'',8' 7.5'',6.45,8.75,9.25
2014,203898,Tyler,Ennis,PG,6' 1'',6' 2.5'',181.5,6' 7.25'',8' 2'',6.2,8.25,8.75
2014,203957,Dante,Exum,SG,6' 4.5'',6' 6'',196.3,6' 9.5'',8' 7'',6.4,8.5,9.5
2014,203927,C.J.,Fair,SF,6' 6.5'',6' 8'',218.1,6' 9.5'',8' 8'',5.05,9.0,9.0
2014,203932,Aaron,Gordon,PF,6' 7.5'',6' 8.75'',220.1,6' 11.75'',8' 9'',5.05,8.75,10.5
2014,203924,Jerami,Grant,SF,6' 6.5'',6' 7.75'',214,7' 2.75'',8' 11'',3.75,9.25,9.25
2014,203798,P.J.,Hairston,SG,6' 4.25'',6' 5.25'',228.8,6' 9'',8' 5'',8.2,8.75,9.75
2014,203914,Gary,Harris,SG,6' 2.5'',6' 4.5'',204.8,6' 6.75'',8' 0'',4.55,8.5,9.5
2014,203925,Joe,Harris,SG,6' 4.75'',6' 6.25'',215,6' 6'',8' 4'',6.2,8.5,9.75
2014,203918,Rodney,Hood,SF,6' 7.25'',6' 8.5'',208.2,6' 8.5'',8' 7'',7.45,8.5,8.5
2014,203928,Cory,Jefferson,PF,6' 7.75'',6' 9'',218.4,7' 0.5'',8' 9'',5.25,8.75,9.75
2014,203910,Nick,Johnson,SG,6' 1.5'',6' 3'',198,6' 7.25'',8' 0.5'',6.05,8.75,9.75
2014,203930,Sean,Kilpatrick,SG,6' 2.5'',6' 4.25'',218.7,6' 7'',8' 3'',9.2,9.0,9.0
2014,203945,Alex,Kirk,PF,6' 9.25'',6' 10.75'',252,7' 3.5'',9' 1.5'',13.6,9.25,10.5
2014,203897,Zach,LaVine,PG,6' 4.5'',6' 5.75'',180.9,6' 8.25'',8' 4'',4.7,8.25,8.75
2014,203906,Devyn,Marble,SG,6' 5'',6' 6.5'',192.4,6' 9'',8' 6'',6.9,8.25,8.5
2014,203949,James,McAdoo,PF,6' 7.5'',6' 8.75'',227.6,7' 2.25'',8' 10.5'',6.15,9.25,9.0
2014,203909,K.J.,McDaniels,SF,6' 4.5'',6' 6'',195.6,6' 11.25'',8' 6'',4.45,8.75,9.75
2014,203926,Doug,McDermott,SF,6' 6.25'',6' 7.75'',218,6' 9.25'',8' 7'',7.1,8.75,9.75
2014,203895,Jordan,McRae,SG,6' 3.75'',6' 5.25'',179.4,7' 0.5'',8' 8'',5.2,8.75,8.5
2014,203894,Shabazz,Napier,PG,5' 11'',6' 1'',175.2,6' 3.25'',7' 9'',7.35,8.25,8.5
2014,203948,Johnny,O’Bryant III,PF,6' 7.25'',6' 8.5'',256.8,7' 2.25'',8' 9'',10.75,9.25,9.5
2014,203934,Lamar,Patterson,SG,6' 4'',6' 5.25'',226,6' 11'',8' 5'',10.75,9.0,9.25
2014,203940,Adreian,Payne,PF,6' 9'',6' 9.75'',238.5,7' 4'',9' 1'',7.55,9.25,9.5
2014,203901,Elfrid,Payton,PG,6' 2.5'',6' 3.75'',185.4,6' 8'',8' 2.5'',5.65,8.75,9.0
2014,203939,Dwight,Powell,PF,6' 9.5'',6' 11'',234.4,7' 0.5'',8' 9'',6.2,9.0,9.25
2014,203944,Julius,Randle,PF,6' 7.75'',6' 9'',249.7,7' 0'',8' 9.5'',9.4,8.75,8.25
2014,203922,Glenn,Robinson III,SF,6' 5.5'',6' 6.75'',211.4,6' 10'',8' 4.5'',5.05,9.0,9.5
2014,203941,LaQuinton,Ross,SF,6' 6.5'',6' 7.5'',238.7,7' 1.75'',8' 10'',16.3,8.75,9.75
2014,203935,Marcus,Smart,PG,6' 2'',6' 3.25'',227.2,6' 9.25'',8' 3'',10.55,9.0,8.75
2014,203893,Russ,Smith,PG,5' 11.5'',6' 0.75'',160,6' 3.5'',7' 11'',3.5,8.25,8.5
2014,203917,Nik,Stauskas,SG,6' 5.25'',6' 6.5'',206.9,6' 7.75'',8' 6'',12.05,8.5,8.5
2014,203950,Jarnell,Stokes,PF,6' 7'',6' 8.5'',262.8,7' 1.25'',8' 7.5'',8.2,9.75,10.5
2014,203904,Xavier,Thames,PG,6' 2.25'',6' 3.5'',187,6' 4'',8' 0'',6.4,8.25,9.0
2014,203943,Noah,Vonleh,PF,6' 8'',6' 9.5'',247.1,7' 4.25'',9' 0'',7.3,9.75,11.75
2014,203933,T.J.,Warren,SF,6' 7'',6' 8.25'',220.2,6' 10.25'',8' 8'',7.95,8.75,9.0
2014,203912,C.J.,Wilcox,SG,6' 3.5'',6' 5'',201,6' 9.75'',8' 4.5'',6.5,8.75,9.0
2014,203899,Kendall,Williams,PG,6' 2.25'',6' 3.75'',183,6' 5.5'',8' 3'',7.2,8.0,7.75
2014,203923,James,Young,SG,6' 5.25'',6' 6.75'',213.3,7' 0'',8' 8'',5.1,9.0,9.5
2014,203942,Patric,Young,PF,6' 8.5'',6' 10'',246.8,7' 1.75'',8' 7.5'',5.45,9.25,9.5
2015,1626146,Cliff,Alexander,PF-C,6' 7.25'',6' 8.5'',239.2,7' 3.5'',9' 1.5'',5.8,9.5,10.25
2015,1626147,Justin,Anderson,SF-SG,6' 5.25'',6' 6.25'',230.6,6' 11.75'',8' 5'',5.0,8.5,9.5
